bin,coeff,pval,fdr,Result,Construct
PHOX2B.00257,0.0034766136356162,0.505003300954638,0.6779593801166771,NoChange,VPR
PHOX2B.00258,-4.411475802886e-4,0.943522972404622,0.968899887474516,NoChange,VPR
PHOX2B.00259,-0.00185057352754498,0.734217865753945,0.8460489258253053,NoChange,VPR
PHOX2B.00260,-0.00527205283875379,0.270956525654406,0.4591352698873879,NoChange,VPR
PHOX2B.00261,0.0107723732604732,0.00916591916486709,0.05448405297515146,NoChange,VPR
PHOX2B.00262,0.0105687339199217,0.00600726901711406,0.0422631719702139,Enriched,VPR
PHOX2B.00263,0.00219622460206249,0.743453559050569,0.8510935013692953,NoChange,VPR
PHOX2B.00264,-0.00367029264659083,0.56673511927775,0.7292076171179359,NoChange,VPR
PHOX2B.00265,-0.00529865881880996,0.402764941291803,0.5883724702484606,NoChange,VPR
PHOX2B.00266,0.00764795534261715,0.0372789998392147,0.12942011922590563,NoChange,VPR
PHOX2B.00267,-0.00291184008908795,0.591643764835528,0.7476348276395963,NoChange,VPR
PHOX2B.00268,-0.00671664900755594,0.20617937740892,0.38867520329268057,NoChange,VPR
PHOX2B.00269,-0.00926964294164308,0.143368664791771,0.3066318175358468,NoChange,VPR
PHOX2B.00270,-6.47660637252097e-5,0.990227525182459,0.9948678223866784,NoChange,VPR
PHOX2B.00271,0.00314631456729007,0.582601198170033,0.7410694331024159,NoChange,VPR
PHOX2B.00272,0.00523849268332314,0.291329253624637,0.48127028631480834,NoChange,VPR
PHOX2B.00273,0.00153318007259728,0.742602057453482,0.8505436133126615,NoChange,VPR
PHOX2B.00275,-6.1914463473558e-4,0.899630922983245,0.9439787647628769,NoChange,VPR
PHOX2B.00276,-0.0019138233195269,0.6770250941797,0.8088798063847342,NoChange,VPR
PHOX2B.00277,9.92101791294125e-5,0.980114730113777,0.9892840796531079,NoChange,VPR
PHOX2B.00280,0.00180092460846288,0.685183328714099,0.8136856132712597,NoChange,VPR
PHOX2B.00281,-0.00773343139795472,0.0806702290259359,0.21207995902624022,NoChange,VPR
PHOX2B.00282,-0.00487229927612957,0.287977861953852,0.4774790586411131,NoChange,VPR
PHOX2B.00283,-0.00749373812622884,0.112619507648661,0.2617926086194826,NoChange,VPR
PHOX2B.00287,-0.0015597508466408,0.661831259723267,0.7977945762525909,NoChange,VPR
PHOX2B.00288,-3.8773088020972e-4,0.913316400231451,0.9519689703983143,NoChange,VPR
PHOX2B.00290,0.00630668000521392,0.173394960908165,0.34835222624546414,NoChange,VPR
PHOX2B.00291,0.0119253878598921,0.0326418623049947,0.11918555967825901,NoChange,VPR
PHOX2B.00292,0.0134207996354551,0.0965464197448887,0.23803335876836854,NoChange,VPR
PHOX2B.00293,0.00394706107293024,0.598726772045834,0.7528610714318718,NoChange,VPR
PHOX2B.00294,0.00528464015579165,0.451597733535495,0.6309850769383805,NoChange,VPR
PHOX2B.00295,-0.0048824377459177,0.316503747228881,0.5055293376225958,NoChange,VPR
PHOX2B.00296,0.0016342206615304,0.747767852766534,0.8541413476903978,NoChange,VPR
PHOX2B.00298,-8.3978777393553e-4,0.855755395561845,0.9192444424448056,NoChange,VPR
PHOX2B.00299,0.00301235639773389,0.436422048170018,0.6178704632193711,NoChange,VPR
PHOX2B.00300,-9.1101575648256e-4,0.821756803601374,0.8992633411856952,NoChange,VPR
PHOX2B.00301,5.2923848372452e-4,0.900860481826703,0.9446974250697908,NoChange,VPR
PHOX2B.00302,0.00281271036772835,0.562936674081762,0.7257816119232938,NoChange,VPR
PHOX2B.00304,0.0097325173410354009,0.0644919964164283,0.18469760552042505,NoChange,VPR
PHOX2B.00307,3.2348610044564e-4,0.953485058965414,0.975237348078203,NoChange,VPR
PHOX2B.00308,0.00233627778880954,0.591391804730284,0.7474752588998972,NoChange,VPR
PHOX2B.00309,-0.00925297240854952,0.0688539280855004,0.19267808557125554,NoChange,VPR
PHOX2B.00310,-0.0128556521143889,0.0292747319663223,0.11146660807668667,NoChange,VPR
PHOX2B.00311,-0.0106879178884587,0.0743423265585798,0.20221644877019027,NoChange,VPR
PHOX2B.00312,-0.00366361243475599,0.451827092414102,0.6311840670320799,NoChange,VPR
PHOX2B.00314,0.00183264926281559,0.646671285772381,0.7867516178188243,NoChange,VPR
PHOX2B.00318,0.00180277512773492,0.614009419779797,0.7631222747912108,NoChange,VPR
PHOX2B.00323,0.007465390052387,0.0384907268492545,0.1321194634116467,NoChange,VPR
PHOX2B.00324,0.00652349152717372,0.0662892009641503,0.18811374643195067,NoChange,VPR
PHOX2B.00325,-0.0104949851896,0.219570933059838,0.4036195606048181,NoChange,VPR
PHOX2B.00326,-0.0187578790175353,0.0256942991607406,0.10247491537693923,NoChange,VPR
PHOX2B.00328,-0.0184684330896049,0.0122383365848187,0.06511667283102866,NoChange,VPR
PHOX2B.00329,-0.00949026733111142,0.144235379269586,0.3075504049317744,NoChange,VPR
PHOX2B.00330,-0.00212857430100582,0.629668192948922,0.7744312120824316,NoChange,VPR
PHOX2B.00331,-0.00147418241271281,0.742008027396182,0.8503118099188893,NoChange,VPR
PHOX2B.00332,8.4089003577191e-4,0.875263239569999,0.9297482789385183,NoChange,VPR
PHOX2B.00333,0.00649385293365163,0.110400390426064,0.25889129242170417,NoChange,VPR
PHOX2B.00334,0.0161423941337305,0.00285643716393693,0.02704643165125149,Enriched,VPR
PHOX2B.00337,0.0104678054510255,0.0358485995583493,0.1264351352203396,NoChange,VPR
PHOX2B.00338,0.0102741833545419,0.092076979332945,0.23113229141171404,NoChange,VPR
PHOX2B.00342,0.00149417387716855,0.701632277751469,0.8254236075158505,NoChange,VPR
PHOX2B.00343,-4.0196626143335e-4,0.941540808006677,0.9680533004792906,NoChange,VPR
PHOX2B.00344,0.00223712567236129,0.733424418012389,0.8459243080502918,NoChange,VPR
PHOX2B.00345,-0.0026228440198757,0.819166848045257,0.8982038380891264,NoChange,VPR
PHOX2B.00346,-0.00163488118874177,0.882971890216113,0.9339619810299847,NoChange,VPR
PHOX2B.00351,-0.0170431753448194,0.0548560423886873,0.1669136821080818,NoChange,VPR
PHOX2B.00352,-0.0127883821423992,0.0210441548706743,0.09009550289779668,NoChange,VPR
PHOX2B.00355,-0.00257795343032241,0.644249023703951,0.7855194069389572,NoChange,VPR
PHOX2B.00356,1.9598366839291e-4,0.969875078112286,0.984003516284472,NoChange,VPR
PHOX2B.00357,8.5525167281673e-4,0.84017934237717,0.9101137691229622,NoChange,VPR
PHOX2B.00358,-0.00624696359796969,0.155002419209034,0.3229934596248808,NoChange,VPR
PHOX2B.00359,-0.00407552549874887,0.344115474444155,0.532689352876942,NoChange,VPR
PHOX2B.00360,-0.00207171129562086,0.607616180197189,0.7586922557632787,NoChange,VPR
PHOX2B.00361,0.00600407343898986,0.212691061937291,0.3961255725109956,NoChange,VPR
PHOX2B.00362,0.00597612855383366,0.133541292160485,0.29288013492456266,NoChange,VPR
PHOX2B.00363,0.00726296317469599,0.129735448408112,0.2870555575190337,NoChange,VPR
PHOX2B.00364,-0.00204623608643288,0.596638125685237,0.7514369163905874,NoChange,VPR
PHOX2B.00368,4.747729343663e-4,0.900393450673016,0.9444623844030855,NoChange,VPR
PHOX2B.00369,-0.00422773937266946,0.182944712672336,0.3608650628555036,NoChange,VPR
PHOX2B.00370,0.00258621636465348,0.512714043632536,0.6851619747216637,NoChange,VPR
PHOX2B.00371,-0.00247806044301373,0.58442691979623,0.7422342360556549,NoChange,VPR
PHOX2B.00377,7.7005963260381e-4,0.906201412119063,0.947408585013098,NoChange,VPR
PHOX2B.00379,-0.00228328077371253,0.763970228347153,0.8632889645035017,NoChange,VPR
PHOX2B.00382,0.00419403578488621,0.513615226536748,0.6856779515152307,NoChange,VPR
PHOX2B.00386,0.00733585963814801,0.0771792775517933,0.20690286874069747,NoChange,VPR
PHOX2B.00387,0.00529256754550748,0.130692082231012,0.2884266877157441,NoChange,VPR
PHOX2B.00388,0.00263604728993895,0.473768142036338,0.6509592177531575,NoChange,VPR
PHOX2B.00389,-0.00474433640836391,0.241360697401233,0.4282542747682326,NoChange,VPR
PHOX2B.00390,-0.00590659498415217,0.25199149124676,0.44011004784538565,NoChange,VPR
PHOX2B.00391,5.338652342822e-4,0.912485314949493,0.9515178600673674,NoChange,VPR
PHOX2B.00392,0.00205512203734575,0.586062915539873,0.7431961819925628,NoChange,VPR
PHOX2B.00393,0.00716243071762682,0.0939988275730668,0.2340957317672214,NoChange,VPR
PHOX2B.00394,0.0120938571895066,0.00133345450321006,0.017232889997822128,Enriched,VPR
PHOX2B.00395,0.00662614731327368,0.168579447736185,0.3412606348495608,NoChange,VPR
PHOX2B.00396,-0.00302303531171653,0.476628512084296,0.6534397940306348,NoChange,VPR
PHOX2B.00397,-0.0181978667409736,3.653843896295e-4,0.008034615814268849,Depleted,VPR
PHOX2B.00398,-0.0225797414009901,1.5446920847972e-4,0.004911004892407524,Depleted,VPR
PHOX2B.00399,-0.0236212588016947,2.0371624720616e-4,0.005728602373817071,Depleted,VPR
PHOX2B.00400,-0.0122872217624142,0.036522814425040503,0.12785660992881565,NoChange,VPR
PHOX2B.00401,-0.0061676863505717,0.151432831210709,0.31778281294223704,NoChange,VPR
PHOX2B.00402,-0.00171658806272179,0.619017740209975,0.7672319063824259,NoChange,VPR
PHOX2B.00403,-0.0015261046734536,0.753435625966032,0.8575310673810627,NoChange,VPR
PHOX2B.00404,0.00421715097828341,0.435283168240614,0.6164146348113971,NoChange,VPR
PHOX2B.00405,0.0116302164304209,0.0395448886347975,0.13430860205609618,NoChange,VPR
PHOX2B.00406,0.00852037724674225,0.0631332172938274,0.18215610641902616,NoChange,VPR
PHOX2B.00407,0.00825837892419842,0.0341074690237359,0.12258102714645494,NoChange,VPR
PHOX2B.00408,0.001592285139528,0.690887292400705,0.8180774758066268,NoChange,VPR
PHOX2B.00409,0.00191065457997418,0.608595354743745,0.7593893982158275,NoChange,VPR
PHOX2B.00410,-0.00527804141073405,0.237004753859995,0.4240094192807399,NoChange,VPR
PHOX2B.00411,-0.0134491019885278,0.00231047197080775,0.023894881118007423,Depleted,VPR
PHOX2B.00412,-0.0174858493037695,1.8922202715465e-4,0.005455793034667607,Depleted,VPR
PHOX2B.00413,-0.0169053176354473,2.2543001600067e-4,0.006031785852126726,Depleted,VPR
PHOX2B.00414,-0.00606185705304669,0.207539192273859,0.3902707649157477,NoChange,VPR
PHOX2B.00415,-0.00133454179299184,0.791312999132308,0.880037725908731,NoChange,VPR
PHOX2B.00416,0.00545370187420872,0.194902670846347,0.3756318271941294,NoChange,VPR
PHOX2B.00417,-0.00741264544337429,0.0912108713789344,0.2297513785313933,NoChange,VPR
PHOX2B.00418,-0.0108103946593557,0.00788159260012607,0.04964364333405208,Depleted,VPR
PHOX2B.00420,-0.0165022219888792,1.0012597282743e-4,0.0038343583942995877,Depleted,VPR
PHOX2B.00421,-0.00708703437200568,0.175517719621382,0.35143472524286057,NoChange,VPR
PHOX2B.00422,-0.00352803271256456,0.497631395678644,0.6711647610145738,NoChange,VPR
PHOX2B.00423,0.00284830499678985,0.543006042231093,0.7101569348164188,NoChange,VPR
PHOX2B.00424,-0.00193538672670629,0.554629986901861,0.719388603968031,NoChange,VPR
PHOX2B.00426,0.00337260316564003,0.363733720339463,0.552020964265073,NoChange,VPR
PHOX2B.00427,-0.00446313003352836,0.465322188002703,0.6434312617032971,NoChange,VPR
PHOX2B.00428,-0.00881246482952605,0.158360708772348,0.32754886876628175,NoChange,VPR
PHOX2B.00429,-0.00928688183932553,0.123664710178194,0.2777973367947305,NoChange,VPR
PHOX2B.00430,-0.00400945299666768,0.242027846474405,0.42884512768103866,NoChange,VPR
PHOX2B.00431,-0.00717166516366591,0.196088596910464,0.3771325202680553,NoChange,VPR
PHOX2B.00432,-0.0104626984439038,0.0769407826809532,0.2064966632600835,NoChange,VPR
PHOX2B.00433,-0.0099587458093498,0.123351081540131,0.27732021463384693,NoChange,VPR
PHOX2B.00434,-0.0038525084982332,0.392353069873595,0.5791531613339436,NoChange,VPR
PHOX2B.00435,-0.010413130828003,0.0120376267051947,0.06456229358273603,NoChange,VPR
PHOX2B.00439,-0.00877471001249244,0.00762961489973221,0.048698492354283106,Depleted,VPR
PHOX2B.00440,-0.0116943023030524,0.00153703751932866,0.018773405020372953,Depleted,VPR
PHOX2B.00441,-0.00552213741625121,0.138693195309785,0.3007087132329229,NoChange,VPR
PHOX2B.00442,0.00284884083952192,0.555508705896302,0.7200257393197844,NoChange,VPR
PHOX2B.00446,0.0127033008984352,0.00421381406123184,0.0345091148609109,Enriched,VPR
PHOX2B.00447,0.0158754522229545,7.22572889110143e-5,0.003162057602671606,Enriched,VPR
PHOX2B.00448,0.00856900508246561,0.0282619698166998,0.10882452711136789,NoChange,VPR
PHOX2B.00450,-0.00203048704243949,0.595130008302051,0.7499893842377693,NoChange,VPR
PHOX2B.00451,-0.00649579662008779,0.0745724521730169,0.20267757479105503,NoChange,VPR
PHOX2B.00452,-0.00720358897942766,0.0618193210646366,0.1798859415632361,NoChange,VPR
PHOX2B.00454,-0.00897994041501264,0.0785331990895374,0.20866073854056782,NoChange,VPR
PHOX2B.00455,0.00242644105511038,0.694519847740387,0.8207515662329511,NoChange,VPR
PHOX2B.00456,0.00378209191971637,0.546864970627838,0.7129168260372758,NoChange,VPR
PHOX2B.00457,0.0119673156336927,0.118016653176155,0.27017008775699386,NoChange,VPR
PHOX2B.00459,-0.00284888627330613,0.689166581563941,0.8170234470079246,NoChange,VPR
PHOX2B.00460,-0.00729345494289744,0.215637492634977,0.39937400026315595,NoChange,VPR
PHOX2B.00461,-0.00932928042407147,0.0741798452555807,0.20185781040512887,NoChange,VPR
PHOX2B.00462,-0.00636470947731571,0.248163631825556,0.4358828290115296,NoChange,VPR
PHOX2B.00463,-0.00303963723428943,0.594383840285894,0.749500901907782,NoChange,VPR
PHOX2B.00464,-0.00514289842735585,0.249787914203277,0.4379994569261527,NoChange,VPR
PHOX2B.00465,0.00279590542042628,0.640464834054452,0.7823589057627904,NoChange,VPR
PHOX2B.00466,0.0120531716466547,0.0245691174404567,0.09962884358796252,NoChange,VPR
PHOX2B.00467,0.00977381972908854,0.12508907141496,0.2798480991668731,NoChange,VPR
PHOX2B.00468,9.8020377685602e-4,0.827415054615947,0.9031196923306376,NoChange,VPR
PHOX2B.00469,-0.00163440402565121,0.713678239569127,0.8332058922308371,NoChange,VPR
PHOX2B.00470,0.00541649967694479,0.315483846384824,0.5045750155980693,NoChange,VPR
PHOX2B.00471,-5.691202424404e-5,0.993067922057736,0.9964045635430203,NoChange,VPR
PHOX2B.00472,-5.7360949857629e-4,0.929109559852803,0.9601124123721452,NoChange,VPR
PHOX2B.00475,-0.00271780549840146,0.588750848610931,0.7457154011452396,NoChange,VPR
PHOX2B.00476,-0.00447224608914943,0.379663054774222,0.5666820122268221,NoChange,VPR
PHOX2B.00478,-0.0158550118706121,0.00256167416649326,0.02549933159896833,Depleted,VPR
PHOX2B.00479,-0.0296955283274687,1.73619650926484e-5,0.0014363778615890685,Depleted,VPR
PHOX2B.00480,-0.0256386172818133,2.0627024975189e-4,0.005749984082645846,Depleted,VPR
PHOX2B.00481,-0.0156729411317421,0.0268297198148263,0.10517426264963436,NoChange,VPR
PHOX2B.00482,-0.00531022199421615,0.253340551129398,0.4413139621392628,NoChange,VPR
PHOX2B.00483,-0.00141252944805722,0.786325953280245,0.8765902176193097,NoChange,VPR
PHOX2B.00484,-0.00830025539595596,0.145962562732404,0.3098809110795978,NoChange,VPR
PHOX2B.00485,-0.00361809208352088,0.531721724623325,0.7008428619427112,NoChange,VPR
PHOX2B.00486,-0.00903127114481033,0.0699425882094503,0.19424601207592584,NoChange,VPR
PHOX2B.00487,-0.00925998926482681,0.051956686815858,0.16093196399733162,NoChange,VPR
PHOX2B.00488,-0.0146726105301032,9.8122396568825e-4,0.014381575072771569,Depleted,VPR
PHOX2B.00489,-0.0215393150993873,2.4516015865974e-4,0.0063464602682149094,Depleted,VPR
PHOX2B.00490,-0.0176763427542936,0.00431916982663033,0.03504584037396361,Depleted,VPR
PHOX2B.00491,-0.00978742918959917,0.111825608032425,0.26084122304903223,NoChange,VPR
PHOX2B.00492,0.00539606238439315,0.172944089979548,0.3479061730696477,NoChange,VPR
PHOX2B.00493,0.00931871045863846,0.0158917109340557,0.07593059484291813,NoChange,VPR
PHOX2B.00494,0.00161595706239054,0.743718439344683,0.8512219191815162,NoChange,VPR
PHOX2B.00495,-8.6973966776479e-4,0.849402808372361,0.915596439629431,NoChange,VPR
PHOX2B.00496,-8.643402911161e-4,0.83908990172207,0.9097575483984814,NoChange,VPR
PHOX2B.00497,0.0093717936438507,0.0304910889004255,0.11400391618673451,NoChange,VPR
PHOX2B.00498,0.0117080235885904,0.0128990225106198,0.06730169464517897,NoChange,VPR
PHOX2B.00499,-0.00305040141691265,0.60934305860326,0.7596819553992401,NoChange,VPR
PHOX2B.00500,-0.0158063484112633,0.00239973953672722,0.024451668821220813,Depleted,VPR
PHOX2B.00501,-0.0209663696967981,1.7416585981339e-4,0.005226766302945651,Depleted,VPR
PHOX2B.00502,-0.00745404464949242,0.176810496291908,0.35300882634784836,NoChange,VPR
PHOX2B.00505,0.0040273715252457,0.433065954648316,0.6149411530596747,NoChange,VPR
PHOX2B.00506,0.00272894203865337,0.580104721362409,0.7391307623118907,NoChange,VPR
PHOX2B.00507,1.7445696987364e-4,0.966799584614914,0.9820682411173666,NoChange,VPR
PHOX2B.00508,-4.3743792300093e-4,0.892084354497478,0.9391050155585504,NoChange,VPR
PHOX2B.00509,-0.00170400466310616,0.509606151465436,0.6824266232348243,NoChange,VPR
PHOX2B.00510,0.00114635087181466,0.681035237356157,0.8110056451119428,NoChange,VPR
PHOX2B.00511,-0.00149329085666265,0.65781490224911,0.7955108061066657,NoChange,VPR
PHOX2B.00512,-5.72977853109568e-5,0.98518203534448,0.9920635380903077,NoChange,VPR
PHOX2B.00513,-0.00434949370293276,0.122561074966611,0.2762912748767079,NoChange,VPR
PHOX2B.00514,-0.00253989545485074,0.297311523633062,0.48684074037048264,NoChange,VPR
PHOX2B.00516,0.00148421053614738,0.675003352361192,0.8072140347208392,NoChange,VPR
PHOX2B.00517,0.00488510482954001,0.275980556016851,0.464642997929483,NoChange,VPR
PHOX2B.00518,0.00662443652359548,0.25174194358901,0.439903920860921,NoChange,VPR
PHOX2B.00519,0.00625187779930868,0.243852884538578,0.4310275645427164,NoChange,VPR
PHOX2B.00520,-0.0118539951341104,0.15420600946677,0.32186558865611514,NoChange,VPR
PHOX2B.00521,-0.0217424507749508,0.00583311168392034,0.041590913278614486,Depleted,VPR
PHOX2B.00522,-0.0254528097214412,9.5689847560282e-4,0.01418738468306549,Depleted,VPR
PHOX2B.00523,-0.016063515263903,0.00170687511419825,0.020081363602214495,Depleted,VPR
PHOX2B.00524,-0.00874407908043497,0.0993764401562465,0.24225542401354377,NoChange,VPR
PHOX2B.00526,-0.00974065496302489,0.0652419932689989,0.18593078620270428,NoChange,VPR
PHOX2B.00527,0.00127816165207262,0.749527635026437,0.8551201146505052,NoChange,VPR
PHOX2B.00528,-5.6202970191745e-4,0.86151865001763,0.9222953962130994,NoChange,VPR
PHOX2B.00531,0.00706629720193494,0.00882293323044374,0.05294076512834972,NoChange,VPR
PHOX2B.00532,0.0111036823762633,0.00524010989168917,0.039155655817121535,Enriched,VPR
PHOX2B.00533,0.0134498136658149,4.8473145877427e-4,0.009414824837493748,Enriched,VPR
PHOX2B.00534,0.00515890970876218,0.272830251518056,0.4613714999967196,NoChange,VPR
PHOX2B.00535,-1.3328430698795e-4,0.970104087414625,0.984003516284472,NoChange,VPR
PHOX2B.00536,-0.00998619089475741,0.00396623208966974,0.033246766534108796,Depleted,VPR
PHOX2B.00537,-0.00523700990850749,0.112947564441363,0.2622635545894076,NoChange,VPR
PHOX2B.00539,-0.00360245260239767,0.474533832991215,0.6517435355709665,NoChange,VPR
PHOX2B.00547,0.00908963236381187,0.0791500361581576,0.20977200673855248,NoChange,VPR
PHOX2B.00548,0.015087548878724,0.00284751737277495,0.02702555790290323,Enriched,VPR
PHOX2B.00549,0.0108236160962086,0.00531980294476839,0.03951570770123128,Enriched,VPR
PHOX2B.00551,0.00806278288811174,0.0233670938212194,0.09658129262784282,NoChange,VPR
PHOX2B.00552,0.00725591206870264,0.0261164708991314,0.10351878237643385,NoChange,VPR
PHOX2B.00556,0.0115057064240085,0.00125106007854391,0.016542311543765578,Enriched,VPR
PHOX2B.00557,0.00882626682057327,0.0127622035023375,0.06698754838970182,NoChange,VPR
PHOX2B.00558,0.00102833665197319,0.810205432525479,0.8927703387908819,NoChange,VPR
PHOX2B.00559,-0.0145922874237733,0.00441374770162014,0.03553736293413269,Depleted,VPR
PHOX2B.00560,-0.0202309016072318,8.8183491652617e-4,0.013661102282714235,Depleted,VPR
PHOX2B.00561,-0.0201723328431072,3.4126240093478e-4,0.00771206909571936,Depleted,VPR
PHOX2B.00562,-0.0124165043017279,0.0146409537095206,0.07207303594301291,NoChange,VPR
PHOX2B.00563,-0.0101168577443074,0.0132125360897751,0.0679625449959716,NoChange,VPR
PHOX2B.00564,-0.0140414424691802,0.00155392113853613,0.018871621786303343,Depleted,VPR
PHOX2B.00565,-0.0109934576020186,0.0513994733265714,0.16000621601642845,NoChange,VPR
PHOX2B.00566,-0.00881430725019769,0.140907578850272,0.3036054258262511,NoChange,VPR
PHOX2B.00567,-0.00750857631790905,0.230398705446143,0.4163559056814187,NoChange,VPR
PHOX2B.00568,-0.00675474541462476,0.163352863632551,0.3344453891438725,NoChange,VPR
PHOX2B.00569,-0.00760365699716615,0.0939078427787257,0.234006981789395,NoChange,VPR
PHOX2B.00574,8.1449482220572e-4,0.836133070664725,0.9086253065011604,NoChange,VPR
PHOX2B.00575,0.00784085046142736,0.134286693279218,0.2939751762938032,NoChange,VPR
PHOX2B.00577,0.0174729189096694,6.90280096323164e-5,0.003059274579295983,Enriched,VPR
PHOX2B.00578,0.0113619588238165,0.00569418311377918,0.041133401387356036,Enriched,VPR
PHOX2B.00579,0.00306309252745685,0.364733985500346,0.552941326145679,NoChange,VPR
PHOX2B.00580,-0.00638973078600004,0.0347541940577456,0.12390171572295856,NoChange,VPR
PHOX2B.00581,-0.0133841658716907,1.5439074348223e-4,0.004911004892407524,Depleted,VPR
PHOX2B.00582,-0.00993205928329075,0.00568788198094402,0.041105639743875044,Depleted,VPR
PHOX2B.00583,-0.00522231328372064,0.141910018829836,0.3046811201555203,NoChange,VPR
PHOX2B.00584,-0.00122006151705614,0.767202124592676,0.8655573998635931,NoChange,VPR
PHOX2B.00587,-0.0108094053688258,0.0326085023567478,0.11915848804319493,NoChange,VPR
PHOX2B.00588,-0.0104958773400995,0.107414550333672,0.2550238106091965,NoChange,VPR
PHOX2B.00589,-0.00320915152155371,0.602188596732577,0.7550157372288863,NoChange,VPR
PHOX2B.00592,0.0061622685124503,0.212539399212913,0.3960218800041832,NoChange,VPR
PHOX2B.00593,0.00813197851248969,0.0913599212575894,0.23002287913138625,NoChange,VPR
PHOX2B.00594,0.015240739221685,0.00883064864221771,0.0529680549654974,NoChange,VPR
PHOX2B.00595,0.00903268626348695,0.149713483980002,0.3157266616071732,NoChange,VPR
PHOX2B.00596,0.00200626049762357,0.756657539207976,0.8597352920352617,NoChange,VPR
PHOX2B.00597,-0.00384329583057207,0.453241038414431,0.6324724537220068,NoChange,VPR
PHOX2B.00598,-0.00100914665208641,0.835585853900926,0.9084194768075885,NoChange,VPR
PHOX2B.00599,-0.0115814920654301,0.0391290216647184,0.13351461815268523,NoChange,VPR
PHOX2B.00600,-0.0133229780914877,0.00770637464899897,0.04890301065134254,Depleted,VPR
PHOX2B.00601,-0.0085896085027861,0.0970642450412278,0.23873137022581115,NoChange,VPR
PHOX2B.00602,-0.00484243016977865,0.262721068835089,0.4510301236145358,NoChange,VPR
PHOX2B.00603,-0.0166170796539454,0.0147071128546161,0.0722099378355094,NoChange,VPR
PHOX2B.00604,-0.011743766471853,0.122344403853876,0.27609454607187384,NoChange,VPR
PHOX2B.00605,-0.00503800698941203,0.479475459176761,0.6556765151535673,NoChange,VPR
PHOX2B.00606,4.3468012438876e-4,0.942967164516044,0.9687352394886656,NoChange,VPR
PHOX2B.00607,0.00109812999791395,0.850138940506695,0.9159766446809781,NoChange,VPR
PHOX2B.00608,0.00418458845871108,0.511884937393606,0.6844838716667243,NoChange,VPR
PHOX2B.00609,0.0108156812300536,0.00764817874377581,0.048712386023763446,Enriched,VPR
PHOX2B.00610,0.00541042210235003,0.0766828032110261,0.20596956602923053,NoChange,VPR
PHOX2B.00612,0.00830736894639021,0.00431742005294755,0.03504584037396361,Enriched,VPR
PHOX2B.00613,0.00537197108795322,0.084675012829941207,0.21875795451183483,NoChange,VPR
PHOX2B.00614,-0.00183004452431363,0.635914090070762,0.7790192167792362,NoChange,VPR
PHOX2B.00617,-0.0114308241972008,0.00203983329758537,0.022296280098710652,Depleted,VPR
PHOX2B.00619,-0.0114883647791586,0.0044996518508263,0.03589734444733463,Depleted,VPR
PHOX2B.00620,-0.00676199809182522,0.096024804103597,0.2374423774988101,NoChange,VPR
PHOX2B.00621,0.00268591858321953,0.474755265596741,0.6519405737045739,NoChange,VPR
PHOX2B.00622,0.00674083614863831,0.0374228736852892,0.129677313849791,NoChange,VPR
PHOX2B.00623,0.0072311842493648,0.0485294892296828,0.1540544131336343,NoChange,VPR
PHOX2B.00624,0.00679588998671314,0.0748205856856511,0.20305495852339228,NoChange,VPR
PHOX2B.00626,0.00610862829776956,0.0990405011485363,0.24157240663954893,NoChange,VPR
PHOX2B.00627,0.0097488425474678,0.00544199108989542,0.04002041204763462,Enriched,VPR
PHOX2B.00628,-0.00306290551000907,0.64295598246828,0.784356833923489,NoChange,VPR
PHOX2B.00629,0.00107481563609548,0.879152469727581,0.9317489543858506,NoChange,VPR
PHOX2B.00630,-1.54652496366351e-5,0.998229763139655,0.9991419871699917,NoChange,VPR
PHOX2B.00631,0.00575464573536076,0.201534586190338,0.3828712782292953,NoChange,VPR
PHOX2B.00632,0.00222605010696672,0.607010138804666,0.7583131560591087,NoChange,VPR
PHOX2B.00633,0.00620422561184188,0.310055559989738,0.4995721292714509,NoChange,VPR
PHOX2B.00634,0.0125831312960234,0.0185208215122816,0.0835461213594341,NoChange,VPR
PHOX2B.00635,0.00457922182497364,0.403171636191024,0.58853345600755,NoChange,VPR
PHOX2B.00636,-0.0017471234357585,0.642591497941777,0.7842120426242675,NoChange,VPR
PHOX2B.00637,-0.00698461462461994,0.142563398815714,0.3056130904236874,NoChange,VPR
PHOX2B.00638,-0.0074423005032768,0.103923113319313,0.24934092166985244,NoChange,VPR
PHOX2B.00639,-0.0171978129837518,0.0149250028009627,0.07285196200831852,NoChange,VPR
PHOX2B.00640,-0.017240518200522,0.0144168587284759,0.0713293279634031,NoChange,VPR
PHOX2B.00641,-0.0147371068258254,0.0407879253838905,0.1372703715425238,NoChange,VPR
PHOX2B.00642,-0.0135956620232625,0.00984986478120766,0.057035764797830915,NoChange,VPR
PHOX2B.00643,-0.0111872029597773,0.0615726990161152,0.17941805987915918,NoChange,VPR
PHOX2B.00644,-0.00896954793208736,0.141783028779982,0.3045488791935748,NoChange,VPR
PHOX2B.00645,0.00221814949575177,0.716856853596394,0.8357499416266381,NoChange,VPR
PHOX2B.00646,0.00655086253894465,0.142360734229952,0.30525689941370526,NoChange,VPR
PHOX2B.00647,0.0072144358771438,0.135192244731734,0.2952232839708524,NoChange,VPR
PHOX2B.00648,-2.1695232848188e-4,0.968406759657566,0.9832230126740014,NoChange,VPR
PHOX2B.00649,-0.00713765215258131,0.0985991482225444,0.24107596583667693,NoChange,VPR
