Gene,pvalue,estimate,adj_pvalue
PHOX2B.00045,0.44195893124700286,0.009259616247205444,0.5996449333585862
PHOX2B.00046,0.0035778736510649603,0.03150090109735667,0.026079517449916677
PHOX2B.00047,0.9361895109377162,5.411839221014861e-4,0.963596925613661
PHOX2B.00048,0.88705296564602365,-0.0011987787426265073,0.9344169124785526
PHOX2B.00052,0.007093988414920149,0.021224690996996743,0.03983287487630438
PHOX2B.00053,0.20326217813905129,0.004570273352538493,0.35731719365751347
PHOX2B.00055,0.005638050029531075,-0.028464633786155793,0.034496578095087445
PHOX2B.00057,0.3636709597352842,-0.006763682798085246,0.5262637724707043
PHOX2B.00058,0.05712206658189387,0.022837099114680345,0.15230895088430182
PHOX2B.00059,0.47000434635377897,-0.005585737405640729,0.625966209111145
PHOX2B.00060,0.5545346558996258,0.004614845775401571,0.6953911763976901
PHOX2B.00061,0.0013856669245798541,-0.056209972044296626,0.01482267151910997
PHOX2B.00066,0.0012963607367609817,-0.028724890018327127,0.014351374945694205
PHOX2B.00067,0.4734835619725398,-0.005618507302143758,0.629272543911658
PHOX2B.00068,0.12858950761220353,-0.02474322950654596,0.26292652773488
PHOX2B.00069,0.11320391949388187,0.007410412634820295,0.24268178582196395
PHOX2B.00070,0.7813240506704985,0.0020274443355252285,0.8650716051085642
PHOX2B.00071,3.098996504508566e-4,0.043129502246773935,0.006134412202752494
PHOX2B.00072,1.2644391296798044e-4,0.030666851393191582,0.0038246110372413436
PHOX2B.00073,0.004992278268587701,-0.020889237677685257,0.03188609732465869
PHOX2B.00074,0.5355775626885371,-0.004726038420200707,0.6804698266433971
PHOX2B.00075,0.39383337134649254,-0.005511462170096928,0.5547249608904148
PHOX2B.00076,0.08257473065748766,-0.024101704501724407,0.19542855187216854
PHOX2B.00077,0.7898794902839343,0.0014194897283024367,0.8717107780102541
PHOX2B.00078,7.710444526642297e-4,0.025180219856358016,0.010527819887370745
PHOX2B.00079,0.4143120282869668,0.004514092974930864,0.5743862785213814
PHOX2B.00089,0.4967484627854307,-0.008590409583452493,0.6498256687180294
PHOX2B.00090,0.03864980625730355,-0.035798825313290324,0.11838600717128041
PHOX2B.00093,0.007301766569713989,-0.011768550630532167,0.0405510580082121
PHOX2B.00094,0.30461199971729286,-0.003733266220886141,0.46871798785755353
PHOX2B.00095,4.0123191635155783e-4,-0.02145145186545336,0.0071021755724630835
PHOX2B.00096,0.02002432086910146,0.0231365740555295,0.0768919876258658
PHOX2B.00100,0.1185659926683659,-0.02704421505367478,0.24982791774754376
PHOX2B.00101,0.04577640159713703,-0.018931897761483702,0.1322228113967427
PHOX2B.00105,0.6229422112498422,0.005200099838452769,0.75000637419485
PHOX2B.00106,0.029551830557172382,0.016352876067694297,0.09938569780844568
PHOX2B.00107,0.85607699790626,0.002125455853271215,0.9143536998958375
PHOX2B.00108,0.13624694282763924,-0.010012551100536858,0.2733856291704177
PHOX2B.00112,0.12431727199149362,0.010264198931656643,0.25769566766160995
PHOX2B.00113,0.19531320659609527,-0.010570567394756765,0.3479321492052928
PHOX2B.00114,0.5621405357931981,0.004036729893086127,0.7014033020590087
PHOX2B.00115,2.0629014694070137e-4,-0.021686444515144072,0.0049642412283422465
PHOX2B.00116,0.1742608817892789,0.013533854327686824,0.32241943958332603
PHOX2B.00120,0.2863963636753776,0.008753703346942168,0.45036621448295683
PHOX2B.00121,0.5636806875365613,-0.0036506596098416677,0.7024430045996565
PHOX2B.00122,0.6011137424151677,-0.006580605236057581,0.7324732228184582
PHOX2B.00123,0.10370800832755242,0.017582771820274287,0.22883968361491433
PHOX2B.00124,0.46367742928336364,-0.005105689991950164,0.6200568187633849
PHOX2B.00125,0.33158695794125514,0.008151688765907729,0.4954573036632713
PHOX2B.00129,0.04207235853544804,0.00878424476638203,0.12520426790717976
PHOX2B.00130,0.004508718469221798,-0.030152720116843633,0.029881675490578366
PHOX2B.00131,0.21241984969192204,-0.008800206908051325,0.3683882651801644
PHOX2B.00134,0.8839898943551037,0.0013755964510692364,0.9317669284073488
PHOX2B.00135,0.329451095809503,0.009630612797622885,0.49316682299206255
PHOX2B.00137,0.2566464942832697,-0.007669114277568945,0.418302404132721
PHOX2B.00141,0.06757814965180906,0.01663414118355622,0.1708850966698418
PHOX2B.00142,0.9836359752358692,1.0071454052492079e-4,0.9914795011533694
PHOX2B.00143,0.05181434946303954,-0.019137894979799952,0.1433168825187537
PHOX2B.00144,0.7187928405058336,0.005083712673062327,0.8181759450593244
PHOX2B.00145,0.7043256306212488,0.004223551440776465,0.8088989895535342
PHOX2B.00146,0.08981330443468674,-0.01689661084551361,0.20659485949569523
PHOX2B.00147,0.06505841931842912,-0.018274443081771986,0.16626884123577862
PHOX2B.00148,0.19948600062869634,-0.015965476808469665,0.35294383508481325
PHOX2B.00149,0.9975802894163858,1.4393382717859968e-5,0.9986226249894714
PHOX2B.00150,0.0017333131811934652,0.022328386459634596,0.01689383826601645
PHOX2B.00188,0.003059405924822557,0.024676128718898564,0.023696910811113983
PHOX2B.00189,0.011740805406844317,-0.035831762085447715,0.05462057847693977
PHOX2B.00190,0.04091415663883934,-0.032291357202812815,0.12292691241018586
PHOX2B.00191,0.0013764297098207985,-0.02787990101138895,0.014798893960864538
PHOX2B.00192,0.9447798095715032,-4.520438446636713e-4,0.9689903453045345
PHOX2B.00196,0.9198443502052239,0.0011049596157575465,0.953302281407334
PHOX2B.00197,0.8278221111106941,-0.0017938079204557335,0.89730484664233
PHOX2B.00198,0.08636579302179509,-0.01930022043128475,0.20144571534252845
PHOX2B.00199,0.02201969506312762,-0.0104097882835344,0.08193525940979438
PHOX2B.00200,0.045234635066096304,-0.04226878312872646,0.13132608350912695
PHOX2B.00201,0.017940284691709735,-0.034575682282006484,0.07161648116883153
PHOX2B.00202,0.6379651724411775,-0.004151078775932523,0.7609811009532961
