bin,estimate,pval,fdr,speed,Result,Construct
PHOX2B.00413,-5.3389729486235e-4,0.890113383223244,0.9633763278825634,stable,NoChange,KRAB
PHOX2B.00414,-0.00119615168192026,0.76433730508317,0.9072334979704628,stable,NoChange,KRAB
PHOX2B.00415,-0.00237325483593595,0.600501844360458,0.8323724876753394,stable,NoChange,KRAB
PHOX2B.00416,-0.00641993485237239,0.0960140473223645,0.39363640926008864,stable,NoChange,KRAB
PHOX2B.00417,-0.00640934816153125,0.061992155179545,0.32899679398464227,early,NoChange,KRAB
PHOX2B.00418,-0.00312091480663684,0.288285081032072,0.6191076679208091,stable,NoChange,KRAB
PHOX2B.00420,-0.00177698481873405,0.585262759663141,0.8246012801989412,stable,NoChange,KRAB
PHOX2B.00421,0.0032880252240928,0.283375064760304,0.6151104773233158,stable,NoChange,KRAB
PHOX2B.00422,0.00249996688127342,0.507858145361498,0.778604293902042,early,NoChange,KRAB
PHOX2B.00423,-0.00416360170017161,0.198324218303621,0.5356227233028834,early,NoChange,KRAB
PHOX2B.00424,-0.0015616483758202,0.58210313908634,0.8228805849594372,stable,NoChange,KRAB
PHOX2B.00426,0.0011939900954008,0.67753935968777,0.8709039893752563,stable,NoChange,KRAB
PHOX2B.00427,0.00216823052195718,0.565783028274205,0.8132006516398393,early,NoChange,KRAB
PHOX2B.00428,-5.680870660074e-4,0.879610064576412,0.959774926269042,stable,NoChange,KRAB
PHOX2B.00429,-1.54379801999e-4,0.968427068244254,0.989433916146859,early,NoChange,KRAB
PHOX2B.00430,-8.1570724529996e-4,0.794999040228423,0.9223511134827196,stable,NoChange,KRAB
PHOX2B.00431,0.00131423499634501,0.664603525436996,0.8641757838335187,early,NoChange,KRAB
PHOX2B.00432,-0.00101571224174261,0.689115923571489,0.8760898274202531,stable,NoChange,KRAB
PHOX2B.00433,-0.00180553635576812,0.454327605653385,0.7485438964868529,early,NoChange,KRAB
PHOX2B.00434,-0.00438556062348605,0.07943945026571,0.36486292963292183,stable,NoChange,KRAB
PHOX2B.00435,-0.00824036679685533,0.00468239312594519,0.11882194270892477,stable,NoChange,KRAB
PHOX2B.00439,-0.00497272812537704,0.108516782493828,0.4166994612271609,early,NoChange,KRAB
PHOX2B.00440,-7.05396103591392e-5,0.985055093027379,0.9955648541788756,early,NoChange,KRAB
PHOX2B.00441,-0.00305567979442506,0.445128254835148,0.7441987416337859,stable,NoChange,KRAB
PHOX2B.00442,-0.00669205383300425,0.137763872011939,0.4604887530792836,early,NoChange,KRAB
PHOX2B.00446,-0.00661358148067957,0.11973881929505,0.4345469346942537,early,NoChange,KRAB
PHOX2B.00447,-9.7916364445003e-4,0.790970621387466,0.9200466373862992,early,NoChange,KRAB
PHOX2B.00448,0.0029915150347638,0.347905993841318,0.6691238568152227,early,NoChange,KRAB
PHOX2B.00450,-0.00160407577737689,0.656454606740118,0.8604711074239688,stable,NoChange,KRAB
PHOX2B.00451,-0.00225469076674349,0.577395968458951,0.8204429246783106,stable,NoChange,KRAB
PHOX2B.00452,-0.00494636423608908,0.234626923718963,0.5710979023141168,stable,NoChange,KRAB
PHOX2B.00454,-0.00618853073971743,0.0263996699131951,0.23252574715925317,stable,NoChange,KRAB
PHOX2B.00455,-0.00284921690005986,0.384932459453192,0.6995362267719551,early,NoChange,KRAB
PHOX2B.00456,0.00190314092297803,0.571748587828689,0.8179086085764897,stable,NoChange,KRAB
PHOX2B.00457,0.00736394108810872,0.0226938565795816,0.22312346163242527,early,NoChange,KRAB
PHOX2B.00459,0.00223291622448759,0.457313590670358,0.7505059054740331,early,NoChange,KRAB
PHOX2B.00460,0.00232664864988362,0.56614997515607,0.813518305081196,stable,NoChange,KRAB
PHOX2B.00461,-0.00221765373813099,0.636533755297413,0.849475671537502,stable,NoChange,KRAB
PHOX2B.00462,0.00497459411054757,0.314725576739333,0.6429459833632868,stable,NoChange,KRAB
PHOX2B.00463,-0.00100644306180747,0.80037800785583,0.924424968882539,stable,NoChange,KRAB
PHOX2B.00464,0.00233946726513566,0.504265872437896,0.7766474659033832,early,NoChange,KRAB
PHOX2B.00465,-0.00513486443102485,0.180624447206699,0.5156638029645809,stable,NoChange,KRAB
PHOX2B.00466,0.00280361538841186,0.476942544329146,0.7628929137838661,stable,NoChange,KRAB
PHOX2B.00467,0.00167447987219913,0.646927554769402,0.8550562531485127,early,NoChange,KRAB
PHOX2B.00468,0.00471762221072971,0.0651511430381877,0.334619952404058,early,NoChange,KRAB
PHOX2B.00469,0.00294798386382455,0.240580609228766,0.5748043035740926,early,NoChange,KRAB
PHOX2B.00470,8.6264638623688e-4,0.769003232276306,0.909511472522589,stable,NoChange,KRAB
PHOX2B.00471,-0.00432598865427241,0.193163760590629,0.5293801324741214,early,NoChange,KRAB
PHOX2B.00472,-0.00859155194903014,0.00173352611175133,0.07877651404026492,early,NoChange,KRAB
PHOX2B.00475,-0.00834009761444904,4.8770972256882e-4,0.04968324424459953,stable,Depleted,KRAB
PHOX2B.00476,-0.00526841955732946,0.00571320686905783,0.12738649048701817,early,NoChange,KRAB
PHOX2B.00478,-2.3611525432476e-4,0.943004975650314,0.9808257323543802,early,NoChange,KRAB
PHOX2B.00479,-0.00230978112043316,0.510036917396634,0.7795940271273197,early,NoChange,KRAB
PHOX2B.00480,-0.00127694665782885,0.733579327915511,0.8944693474831272,stable,NoChange,KRAB
PHOX2B.00481,-0.00237432875683788,0.560185324076354,0.8103087254155236,stable,NoChange,KRAB
PHOX2B.00482,0.00313947085177883,0.444420679625789,0.7436623729410338,stable,NoChange,KRAB
PHOX2B.00483,0.00132694851548252,0.761006900776878,0.9064665049421264,stable,NoChange,KRAB
PHOX2B.00484,0.00253979562749237,0.504653451806927,0.7769492842760373,stable,NoChange,KRAB
PHOX2B.00485,-0.00292654272777022,0.386297205436129,0.7011196921906948,stable,NoChange,KRAB
PHOX2B.00486,0.00183679196987381,0.511122059861447,0.7802368057565474,stable,NoChange,KRAB
PHOX2B.00487,-0.00361765322601351,0.143140020488754,0.4687858591769341,early,NoChange,KRAB
PHOX2B.00488,0.00255884991117933,0.358015714481144,0.6783792415049138,early,NoChange,KRAB
PHOX2B.00489,-2.5323459286247e-4,0.935094094309472,0.9784602748687644,early,NoChange,KRAB
PHOX2B.00490,-2.6076109948668e-4,0.933705556255245,0.977975574173648,stable,NoChange,KRAB
PHOX2B.00491,-0.00796953198584582,0.0290631938303013,0.24252684152900633,early,NoChange,KRAB
PHOX2B.00492,-0.00799280585215928,0.0372388651727195,0.26947016109190314,stable,NoChange,KRAB
PHOX2B.00493,-0.00254938870387072,0.549127254005784,0.8036981505985232,stable,NoChange,KRAB
PHOX2B.00494,0.00297923619918826,0.413728895847219,0.7231175089102261,stable,NoChange,KRAB
PHOX2B.00495,0.00201330465369404,0.509103696297014,0.7792377059255535,early,NoChange,KRAB
PHOX2B.00496,-0.00410370165345434,0.1965590975773,0.5332812335171175,stable,NoChange,KRAB
PHOX2B.00497,-0.00898670997483986,0.00293554420323246,0.096320793877561,early,NoChange,KRAB
PHOX2B.00498,-0.00807954642434719,0.0216412703165531,0.21780714754138591,stable,NoChange,KRAB
PHOX2B.00499,-0.00402774257304759,0.111246385320459,0.4213756062772448,stable,NoChange,KRAB
PHOX2B.00500,-0.00151643140319876,0.59836947740684,0.8308313492755385,early,NoChange,KRAB
PHOX2B.00501,-0.00109983239139674,0.729846126480259,0.8929775221780342,stable,NoChange,KRAB
PHOX2B.00502,-0.00590842296393917,0.184032802887428,0.5195105608856276,early,NoChange,KRAB
PHOX2B.00505,2.548746140064e-4,0.965694651204355,0.9892351514995796,stable,NoChange,KRAB
PHOX2B.00506,-0.00191071212201673,0.682237370561693,0.8727528632039457,early,NoChange,KRAB
PHOX2B.00507,0.00138758411473085,0.716261727912522,0.8873940491836646,stable,NoChange,KRAB
PHOX2B.00508,-0.00170098464278821,0.629127903994484,0.846144277107275,stable,NoChange,KRAB
PHOX2B.00509,-0.00241181653082495,0.462832193520503,0.7540995713619416,early,NoChange,KRAB
PHOX2B.00510,-0.00254817788462304,0.432198749974657,0.7350114203913146,stable,NoChange,KRAB
PHOX2B.00511,-0.00875283210574617,0.00715443631771219,0.14108919639280773,stable,NoChange,KRAB
PHOX2B.00512,-0.00705631251633867,0.0302718221877247,0.24714998786224823,stable,NoChange,KRAB
PHOX2B.00513,-0.00598425602248139,0.0924641012262067,0.3881295613716666,early,NoChange,KRAB
PHOX2B.00514,0.00100749692290371,0.745138866566148,0.8989941032815594,stable,NoChange,KRAB
PHOX2B.00516,-0.00138243352796649,0.727192314542138,0.891818500739819,early,NoChange,KRAB
PHOX2B.00517,-0.00387608149492151,0.373614417544911,0.6922940614519165,early,NoChange,KRAB
PHOX2B.00518,-0.00808853041396618,0.0175616122957534,0.1985165509980096,stable,NoChange,KRAB
PHOX2B.00519,-0.00845830861272257,0.00847989025542837,0.14918907344959456,stable,NoChange,KRAB
PHOX2B.00520,-0.0040083078048509,0.283334093595039,0.6151104773233158,early,NoChange,KRAB
PHOX2B.00521,1.8701933575996e-4,0.960065148546274,0.987267598614608,early,NoChange,KRAB
PHOX2B.00522,0.0030220599410872,0.376046947188102,0.6934782090746724,stable,NoChange,KRAB
PHOX2B.00523,0.002536323096488,0.325969085456932,0.6524453639851914,early,NoChange,KRAB
PHOX2B.00524,-9.1534803128672e-4,0.808212297610297,0.929040024147015,stable,NoChange,KRAB
PHOX2B.00526,0.00208264255020531,0.59771746102556,0.8303233643321986,early,NoChange,KRAB
PHOX2B.00527,4.5553691822082e-4,0.931481186395102,0.9774887206377784,early,NoChange,KRAB
PHOX2B.00528,0.0030828357286689,0.421980324759232,0.7284038987354083,early,NoChange,KRAB
PHOX2B.00531,-0.00632181061019989,0.0864726552041596,0.37687834583767554,stable,NoChange,KRAB
PHOX2B.00532,-0.004010576501139,0.318447284220134,0.6456825831040387,stable,NoChange,KRAB
PHOX2B.00533,-0.00327963954975588,0.381949407323818,0.6974929130133987,stable,NoChange,KRAB
PHOX2B.00534,-0.00510937034343775,0.202159921753166,0.5400696021376995,stable,NoChange,KRAB
PHOX2B.00535,-0.00635614452072085,0.0572792953334982,0.318736789777831,stable,NoChange,KRAB
PHOX2B.00536,-0.00832665901104273,0.0104274039079926,0.16239564304658272,early,NoChange,KRAB
PHOX2B.00537,-0.00587128809150533,0.164767910357903,0.49763658387488025,stable,NoChange,KRAB
PHOX2B.00539,-0.00104183694842764,0.839187140745518,0.9425513416485706,stable,NoChange,KRAB
PHOX2B.00547,-0.00533486501780029,0.425877055534084,0.731355719829173,stable,NoChange,KRAB
PHOX2B.00548,-0.00561459199748958,0.244871190523209,0.5794510993518642,stable,NoChange,KRAB
PHOX2B.00549,-0.00871086799010399,0.0326096057496501,0.2551850430282632,stable,NoChange,KRAB
PHOX2B.00551,-0.00127494176136856,0.66688965504791,0.8656257421087719,early,NoChange,KRAB
PHOX2B.00552,0.00473003975269564,0.122044187022149,0.4384152632936407,stable,NoChange,KRAB
PHOX2B.00556,0.00480546584210563,0.0685168604931408,0.3412172299067283,early,NoChange,KRAB
PHOX2B.00557,0.00590854291824674,0.0437359834021276,0.28493235093672226,early,NoChange,KRAB
PHOX2B.00558,0.00221585180547787,0.464163423547289,0.7547519182229349,early,NoChange,KRAB
PHOX2B.00559,-3.9768207262101e-4,0.899710434878187,0.966150234538491,stable,NoChange,KRAB
PHOX2B.00560,-0.00375102905270331,0.217918218271195,0.555102264150677,stable,NoChange,KRAB
PHOX2B.00561,-0.00590666045457553,0.103512255813741,0.4073983181862064,early,NoChange,KRAB
PHOX2B.00562,-0.00673950596710783,0.0684435209581189,0.3411165795968462,early,NoChange,KRAB
PHOX2B.00563,-0.00643813315249806,0.0628607301074224,0.3312015465462296,stable,NoChange,KRAB
PHOX2B.00564,-0.00340761420501192,0.130704744437817,0.44919347333202087,stable,NoChange,KRAB
PHOX2B.00565,3.53773722872801e-5,0.984013486063883,0.9953656824601592,stable,NoChange,KRAB
PHOX2B.00566,2.73982306454496e-5,0.990580531232485,0.9961991465132832,early,NoChange,KRAB
PHOX2B.00567,4.8634945933519e-4,0.859599804430174,0.9520521286476488,stable,NoChange,KRAB
PHOX2B.00568,0.0023470393241083,0.505549486639662,0.7775725227725961,stable,NoChange,KRAB
PHOX2B.00569,0.0078323627741601,0.0466566283464897,0.2927110804725317,early,NoChange,KRAB
PHOX2B.00574,0.0115578401332711,0.00886895355956041,0.15117864784102705,stable,NoChange,KRAB
PHOX2B.00575,0.00986157995459907,0.0211416340196034,0.21414387989692776,stable,NoChange,KRAB
PHOX2B.00577,0.00146652424332271,0.722997424112579,0.8894134120519831,early,NoChange,KRAB
PHOX2B.00578,-0.00431564939924335,0.246513723176328,0.580880929523279,stable,NoChange,KRAB
PHOX2B.00579,-0.0026690899423882,0.42943127312708,0.733302442527182,stable,NoChange,KRAB
PHOX2B.00580,-9.2930801256079e-4,0.762641887743508,0.9066632291612268,stable,NoChange,KRAB
PHOX2B.00581,0.00260386917057172,0.284665970458647,0.6162533790290808,stable,NoChange,KRAB
PHOX2B.00582,0.00313796649428822,0.258439474204528,0.5921354093840027,early,NoChange,KRAB
PHOX2B.00583,0.00466909179814412,0.0576309691482889,0.3195499658709666,stable,NoChange,KRAB
PHOX2B.00584,8.31216371945019e-5,0.975983297523009,0.9913969923147228,early,NoChange,KRAB
PHOX2B.00587,-9.3373653115246e-4,0.732865828012859,0.8940556785715671,early,NoChange,KRAB
PHOX2B.00588,-0.00417908576847791,0.189181024864506,0.5256146002341142,early,NoChange,KRAB
PHOX2B.00589,-0.00117875453444432,0.662661719140439,0.863591291195697,early,NoChange,KRAB
PHOX2B.00592,0.00170259715684393,0.57425451989485,0.818952964943318,early,NoChange,KRAB
PHOX2B.00593,0.00273180185039464,0.267815548137897,0.601649571669808,early,NoChange,KRAB
PHOX2B.00594,4.495482300717e-4,0.875138168588401,0.9584986821153078,stable,NoChange,KRAB
PHOX2B.00595,-0.00355315211691782,0.190653892810715,0.52607190907197,early,NoChange,KRAB
PHOX2B.00596,-0.00423933988666919,0.198790205739282,0.5359634671392692,early,NoChange,KRAB
PHOX2B.00597,-0.00271665182669212,0.429257205387585,0.733302442527182,stable,NoChange,KRAB
PHOX2B.00598,-0.00917221134398522,0.0577069547998695,0.3197592462287004,early,NoChange,KRAB
PHOX2B.00599,-0.0086030345584301,0.0553497851104682,0.3152939969670237,early,NoChange,KRAB
PHOX2B.00600,-0.00631294064220998,0.172021160583417,0.5057991120482991,stable,NoChange,KRAB
PHOX2B.00601,0.00118268336907161,0.664137823501654,0.8640639856148254,early,NoChange,KRAB
PHOX2B.00602,-2.9227687686471e-4,0.917569543928405,0.9722825766744264,early,NoChange,KRAB
PHOX2B.00603,-6.1167772984854e-4,0.782245211604093,0.9153005312694455,stable,NoChange,KRAB
PHOX2B.00604,-0.00317569549984871,0.190544294567181,0.52607190907197,early,NoChange,KRAB
PHOX2B.00605,-0.00429620166902141,0.0482360509736963,0.2959446015899452,stable,NoChange,KRAB
PHOX2B.00606,-0.00862083928941998,0.00184767548659878,0.08010810539251997,early,NoChange,KRAB
PHOX2B.00607,-0.00998494427618944,3.8902387723854e-4,0.04623009371778305,early,Depleted,KRAB
PHOX2B.00608,-0.00667222755254955,0.0761298242704603,0.3578476233774212,stable,NoChange,KRAB
PHOX2B.00609,-0.00327083472901133,0.371527841898904,0.6906469653262974,stable,NoChange,KRAB
PHOX2B.00610,0.00439254675926676,0.199771291788369,0.5371714115261391,stable,NoChange,KRAB
PHOX2B.00612,0.00130520977210929,0.675941380366372,0.8696543855875396,stable,NoChange,KRAB
PHOX2B.00613,-6.3275686576214e-4,0.824781850075585,0.936306358493285,early,NoChange,KRAB
PHOX2B.00614,-0.00195280836578752,0.576763274137233,0.8200830935843876,early,NoChange,KRAB
PHOX2B.00617,-0.00539808537652134,0.127878201324395,0.4464524343941248,early,NoChange,KRAB
PHOX2B.00619,-0.00148113842168874,0.675098939847819,0.8692676541990192,early,NoChange,KRAB
PHOX2B.00620,-0.00156683137134574,0.639981737580139,0.8509665805701415,stable,NoChange,KRAB
PHOX2B.00621,0.00482168723055267,0.129855448559289,0.4486943596966604,early,NoChange,KRAB
PHOX2B.00622,0.00231491679844338,0.556305856707622,0.8074909158685498,early,NoChange,KRAB
PHOX2B.00623,0.00153972441870855,0.650702484838081,0.8567177054582161,early,NoChange,KRAB
PHOX2B.00624,-3.7938789455492e-4,0.918928017935983,0.972504318309026,stable,NoChange,KRAB
PHOX2B.00626,-0.00485634789054328,0.103558845804868,0.40748578315171946,early,NoChange,KRAB
PHOX2B.00627,-0.00168959589102362,0.658545748798652,0.861793611171442,early,NoChange,KRAB
PHOX2B.00628,-0.0024679065325992,0.477977787287042,0.7632218597155737,stable,NoChange,KRAB
PHOX2B.00629,-0.00444211745324834,0.240732576448137,0.5749073598987052,early,NoChange,KRAB
PHOX2B.00630,-0.00788552632494797,0.016804923700019,0.195797394713728,stable,NoChange,KRAB
PHOX2B.00631,-0.0060247001511486,0.0462784623444137,0.29247573129079146,stable,NoChange,KRAB
PHOX2B.00632,-0.00271323376712728,0.399336299047673,0.7116784194363561,early,NoChange,KRAB
PHOX2B.00633,-0.00817896454235533,0.0427533909007478,0.2829303347974695,stable,NoChange,KRAB
PHOX2B.00634,-0.0102258407822315,0.0121412792476257,0.17229313140008018,early,NoChange,KRAB
PHOX2B.00635,-0.00797753766341936,0.0174268705075664,0.19840142738133687,early,NoChange,KRAB
PHOX2B.00636,-0.00465145149153803,0.071742242878579,0.348358167148222,stable,NoChange,KRAB
PHOX2B.00637,-0.00588160418315588,0.0448204865104477,0.2876181872272513,stable,NoChange,KRAB
PHOX2B.00638,-0.00138551156451828,0.661033634118142,0.8628885694604393,stable,NoChange,KRAB
PHOX2B.00639,-0.00198782942017255,0.531775133297129,0.7932804247877079,early,NoChange,KRAB
PHOX2B.00640,9.5655983644388e-4,0.710221931161354,0.8852893079018578,early,NoChange,KRAB
PHOX2B.00641,-0.00786547849231475,0.00578163883750803,0.12738649048701817,stable,NoChange,KRAB
PHOX2B.00642,-0.0041098626466889,0.189558470371982,0.5259002712176224,stable,NoChange,KRAB
PHOX2B.00643,-0.00874140260013724,0.0141645765104036,0.18360549261242248,stable,NoChange,KRAB
PHOX2B.00644,-0.00301413920245365,0.318448761679686,0.6456825831040387,stable,NoChange,KRAB
PHOX2B.00645,-0.0067770380314427,0.0294024833805886,0.2436772517532117,early,NoChange,KRAB
PHOX2B.00646,-0.00423736548417116,0.085041085702839,0.37454360711313583,stable,NoChange,KRAB
PHOX2B.00647,-0.00368313016486161,0.233759128451608,0.5706624829902114,stable,NoChange,KRAB
PHOX2B.00648,-0.00240645630490901,0.45170969655153,0.7481683044702643,early,NoChange,KRAB
PHOX2B.00649,-0.00702272732146988,0.0700607365756857,0.34531322616367743,early,NoChange,KRAB
PHOX2B.00650,-0.00771139319338161,0.0155447539646645,0.191502628264349,early,NoChange,KRAB
PHOX2B.00651,-0.00535501078238918,0.038635255800256,0.27103766797013756,early,NoChange,KRAB
PHOX2B.00652,4.7951336582658e-4,0.809201433696074,0.929542215668323,early,NoChange,KRAB
PHOX2B.00653,-0.00226755328064585,0.227160458437708,0.5642117260967087,stable,NoChange,KRAB
PHOX2B.00654,-0.00351910650176515,0.158042405780024,0.48693079719578114,stable,NoChange,KRAB
PHOX2B.00655,-0.0059154339214359,0.0316929502638024,0.25192886876243553,early,NoChange,KRAB
PHOX2B.00656,-0.00669924936458496,0.112575844862652,0.4230627360692693,stable,NoChange,KRAB
PHOX2B.00657,-0.00747169752687394,0.102182505593968,0.4049284457459542,stable,NoChange,KRAB
PHOX2B.00658,-0.00876443082873679,0.0562876782147501,0.31658958843391777,early,NoChange,KRAB
PHOX2B.00659,-0.00527259864184911,0.10363404580878,0.4075005376125681,early,NoChange,KRAB
PHOX2B.00660,-0.00937108310581968,0.00329274374680306,0.102307431314859,early,NoChange,KRAB
PHOX2B.00661,-0.00662499072358622,0.0643013741386557,0.33304948349117536,stable,NoChange,KRAB
PHOX2B.00662,-0.00549210114557616,0.127209458669691,0.44523310534391847,stable,NoChange,KRAB
PHOX2B.00663,-0.00205655328005658,0.505541718234141,0.7775725227725961,early,NoChange,KRAB
PHOX2B.00664,2.3832017427931e-4,0.937682130807996,0.979747471009192,stable,NoChange,KRAB
PHOX2B.00665,-0.00316190259952276,0.282813251214389,0.614794923484475,early,NoChange,KRAB
PHOX2B.00666,-0.00249084280877635,0.446336995215771,0.7449269011537023,stable,NoChange,KRAB
PHOX2B.00667,-0.00314905296908349,0.248293176890756,0.582520594436604,early,NoChange,KRAB
PHOX2B.00668,3.4039392526187e-4,0.898229585308584,0.9656141267109444,early,NoChange,KRAB
PHOX2B.00669,0.00249831985953047,0.257766506673934,0.5913071729915225,early,NoChange,KRAB
PHOX2B.00670,-0.00593158766242561,0.091572133880484,0.3864508410155156,stable,NoChange,KRAB
PHOX2B.00671,-0.00389471698877318,0.298705023759378,0.6294410423800503,stable,NoChange,KRAB
